,Unnamed: 0,Facies,Formation,Well Name,Depth,GR,DeltaPHI,PHIND,ILD,PE,NM_M,RELPOS
1896,1896,3,A1 SH,NOLAN,2860.5,65.375,3.922,13.46,8.317637711026713,2.541,1,0.682
1897,1897,2,A1 SH,NOLAN,2861.0,65.813,3.145,14.97,8.053784411990664,2.512,1,0.659
1898,1898,2,A1 SH,NOLAN,2861.5,64.5,3.31,15.245,7.620790100254118,2.6660000000000004,1,0.636
1899,1899,2,A1 SH,NOLAN,2862.0,65.313,2.439,14.602,7.112135136533292,2.807,1,0.614
1900,1900,2,A1 SH,NOLAN,2862.5,67.063,2.877,14.017,6.760829753919817,2.9410000000000003,1,0.591
1901,1901,2,A1 SH,NOLAN,2863.0,70.25,2.333,13.585,6.338697112569274,2.9810000000000003,1,0.568
1902,1902,2,A1 SH,NOLAN,2863.5,72.125,1.926,13.406,5.834451042737448,3.0780000000000003,1,0.545
1903,1903,2,A1 SH,NOLAN,2864.0,79.563,2.152,14.205,5.176068319505676,3.17,1,0.523
1904,1904,2,A1 SH,NOLAN,2864.5,80.563,3.0780000000000003,16.844,4.613175745603796,3.107,1,0.5
1905,1905,2,A1 SH,NOLAN,2865.0,75.813,5.733,18.242,4.168693834703353,3.012,1,0.477
1906,1906,2,A1 SH,NOLAN,2865.5,65.625,6.937,19.674,3.890451449942806,3.014,1,0.455
1907,1907,2,A1 SH,NOLAN,2866.0,57.25,7.76,19.584,3.854783576657718,2.971,1,0.4320000000000001
1908,1908,2,A1 SH,NOLAN,2866.5,59.625,6.294,19.487,3.8370724549227875,2.947,1,0.409
1909,1909,2,A1 SH,NOLAN,2867.0,62.0,5.391,18.584,3.854783576657718,2.787,1,0.386
1910,1910,2,A1 SH,NOLAN,2867.5,68.438,4.007,17.428,4.111497211045222,2.807,1,0.364
1911,1911,2,A1 SH,NOLAN,2868.0,71.063,3.218,16.410999999999998,4.634469197362878,2.838,1,0.341
1912,1912,2,A1 SH,NOLAN,2868.5,71.188,2.909,14.962,5.520774392807576,2.844,1,0.318
1913,1913,2,A1 SH,NOLAN,2869.0,70.938,2.838,13.177,6.886522963442759,2.76,1,0.295
1914,1914,2,A1 SH,NOLAN,2869.5,66.813,2.855,12.282,8.433347577642753,2.58,1,0.273
1915,1915,2,A1 SH,NOLAN,2870.0,69.875,2.702,11.556,9.68277856261249,2.7030000000000003,1,0.25
1916,1916,2,A1 SH,NOLAN,2870.5,73.188,3.026,11.769,10.0,2.795,1,0.227
1917,1917,2,A1 SH,NOLAN,2871.0,81.0,3.352,12.322,9.375620069258797,2.938,1,0.205
1918,1918,2,A1 SH,NOLAN,2871.5,82.18799999999997,3.945,13.144,8.203515443298185,2.6910000000000003,1,0.182
1919,1919,2,A1 SH,NOLAN,2872.0,82.06299999999997,5.444,15.21,6.9502431758879695,2.654,1,0.159
1920,1920,2,A1 SH,NOLAN,2872.5,77.375,6.5920000000000005,16.358,5.7543993733715695,2.75,1,0.136
1921,1921,3,A1 SH,NOLAN,2873.0,74.75,6.6720000000000015,16.326,4.808393484497288,2.891,1,0.114
1922,1922,5,A1 SH,NOLAN,2873.5,73.688,6.614,17.409000000000002,4.168693834703353,2.922,1,0.091
1923,1923,5,A1 SH,NOLAN,2874.0,76.25,7.122999999999998,19.977,3.890451449942806,2.9810000000000003,1,0.068
1924,1924,2,A1 SH,NOLAN,2874.5,73.938,10.693,21.143,3.9994474976109746,3.065,1,0.045
1925,1925,3,A1 SH,NOLAN,2875.0,75.5,8.346,20.17,4.425883723626265,3.133,1,0.023
1926,1926,5,A1 LM,NOLAN,2875.5,77.938,5.7029999999999985,16.27,5.011872336272722,3.32,2,1.0
1927,1927,5,A1 LM,NOLAN,2876.0,85.75,1.07,13.579,5.861381645140288,3.662,2,0.983
1928,1928,5,A1 LM,NOLAN,2876.5,81.875,0.969,9.822,7.516228940182049,4.394,2,0.966
1929,1929,8,A1 LM,NOLAN,2877.0,75.125,1.062,7.629,10.864256236170656,4.562,2,0.948
1930,1930,8,A1 LM,NOLAN,2877.5,73.375,0.67,6.898,16.90440931643263,4.894,2,0.931
1931,1931,8,A1 LM,NOLAN,2878.0,79.938,0.442,6.442,24.660393372343385,5.121,2,0.914
1932,1932,8,A1 LM,NOLAN,2878.5,89.5,0.54,6.54,31.477483141013174,5.098,2,0.897
1933,1933,6,A1 LM,NOLAN,2879.0,85.81299999999997,1.25,6.905,34.197944251370885,5.008,2,0.879
1934,1934,6,A1 LM,NOLAN,2879.5,75.563,2.104,7.075,31.76874070649769,4.695,2,0.862
1935,1935,5,A1 LM,NOLAN,2880.0,60.15600000000001,2.47,8.125,28.05433637951716,4.359,2,0.845
1936,1936,5,A1 LM,NOLAN,2880.5,55.938,2.639,9.324,25.468302525850405,3.91,2,0.828
1937,1937,6,A1 LM,NOLAN,2881.0,55.063,2.932,10.984000000000002,23.442288153199225,3.4610000000000003,2,0.81
1938,1938,4,A1 LM,NOLAN,2881.5,58.844,4.265,11.75,20.701413487910425,3.434,2,0.7929999999999999
1939,1939,4,A1 LM,NOLAN,2882.0,55.90600000000001,4.477,11.734000000000002,17.538805018417612,3.4730000000000003,2,0.7759999999999999
1940,1940,4,A1 LM,NOLAN,2882.5,54.78100000000001,3.5580000000000003,11.383,14.190575216890926,3.412,2,0.759
1941,1941,4,A1 LM,NOLAN,2883.0,56.375,2.147,10.89,11.481536214968829,3.527,2,0.741
1942,1942,6,A1 LM,NOLAN,2883.5,65.125,2.587,11.329,9.908319448927676,3.424,2,0.7240000000000001
1943,1943,6,A1 LM,NOLAN,2884.0,67.813,5.048,12.872,9.418895965228414,3.4410000000000003,2,0.7070000000000001
1944,1944,4,A1 LM,NOLAN,2884.5,64.938,7.595,14.28,9.772372209558107,3.201,2,0.69
1945,1945,7,A1 LM,NOLAN,2885.0,58.5,9.249,16.044,10.519618738232229,3.19,2,0.672
1946,1946,7,A1 LM,NOLAN,2885.5,61.313,8.082,15.111,11.117317272815914,3.244,2,0.655
1947,1947,7,A1 LM,NOLAN,2886.0,80.563,6.129,13.842,11.428783347897712,3.67,2,0.638
1948,1948,7,A1 LM,NOLAN,2886.5,104.438,4.2330000000000005,11.49,12.02264434617413,4.227,2,0.621
1949,1949,8,A1 LM,NOLAN,2887.0,116.5,2.6860000000000004,11.084,13.551894123510364,4.742,2,0.603
1950,1950,8,A1 LM,NOLAN,2887.5,110.875,1.6669999999999998,10.638,16.749428760264372,4.867,2,0.586
1951,1951,8,A1 LM,NOLAN,2888.0,109.313,0.755,10.866,21.281390459827122,4.891,2,0.569
1952,1952,8,A1 LM,NOLAN,2888.5,108.313,0.975,10.402,25.585858869056466,5.223,2,0.552
1953,1953,6,A1 LM,NOLAN,2889.0,111.688,1.09,10.628,28.444611074479155,5.059,2,0.534
1954,1954,6,A1 LM,NOLAN,2889.5,100.063,1.139,9.993,29.241523778433354,5.257999999999999,2,0.517
1955,1955,6,A1 LM,NOLAN,2890.0,100.063,1.139,9.993,29.241523778433354,5.257999999999999,2,0.517
1956,1956,8,A1 LM,NOLAN,2890.5,95.0,1.311,9.48,28.84031503126606,5.246,2,0.5
1957,1957,8,A1 LM,NOLAN,2891.0,80.563,1.565,8.933,27.542287033381648,5.488,2,0.483
1958,1958,6,A1 LM,NOLAN,2891.5,63.03100000000001,1.23,8.487,25.118864315095795,5.863,2,0.466
1959,1959,6,A1 LM,NOLAN,2892.0,43.813,0.7020000000000001,8.527000000000001,21.57744409152667,5.715,2,0.448
1960,1960,8,A1 LM,NOLAN,2892.5,33.625,0.043,8.551,18.03017740859569,5.848,2,0.431
1961,1961,8,A1 LM,NOLAN,2893.0,29.656,0.472,9.098,15.205475297324954,5.187,2,0.414
1962,1962,6,A1 LM,NOLAN,2893.5,26.719,0.413,10.524,13.121998990192028,5.047,2,0.397
1963,1963,6,A1 LM,NOLAN,2894.0,22.641,1.692,11.687,11.534532578210923,4.75,2,0.379
1964,1964,8,A1 LM,NOLAN,2894.5,20.953000000000007,1.298,12.667,10.0,4.797,2,0.362
1965,1965,8,A1 LM,NOLAN,2895.0,22.562,0.924,12.748,8.709635899560805,4.852,2,0.345
1966,1966,8,A1 LM,NOLAN,2895.5,24.406,-0.136,12.49,7.620790100254118,4.914,2,0.328
1967,1967,8,A1 LM,NOLAN,2896.0,24.875,0.299,12.005999999999998,6.854882264526613,5.07,2,0.31
1968,1968,8,A1 LM,NOLAN,2896.5,25.078000000000007,0.616,11.64,6.516283940608428,4.996,2,0.293
1969,1969,8,A1 LM,NOLAN,2897.0,24.422,0.018000000000000002,12.872,6.546361740672751,4.785,2,0.276
1970,1970,8,A1 LM,NOLAN,2897.5,27.781,-0.731,13.719,6.760829753919817,4.699,2,0.259
1971,1971,8,A1 LM,NOLAN,2898.0,29.734,-0.414,14.037,7.211074791828994,4.914,2,0.241
1972,1972,8,A1 LM,NOLAN,2898.5,39.656,0.486,12.649,7.798301105232589,4.953,2,0.224
1973,1973,8,A1 LM,NOLAN,2899.0,48.75,1.505,11.727,8.394599865193978,4.492,2,0.207
1974,1974,8,A1 LM,NOLAN,2899.5,52.40600000000001,1.367,11.133,9.375620069258797,3.815,2,0.19
1975,1975,6,A1 LM,NOLAN,2900.0,50.188,1.325,10.98,11.066237839776663,3.693,2,0.172
1976,1976,5,A1 LM,NOLAN,2900.5,54.90600000000001,1.359,10.213,13.614446824659511,3.58,2,0.155
1977,1977,8,A1 LM,NOLAN,2901.0,68.063,2.214,9.7,17.78279410038923,3.863,2,0.138
1978,1978,6,A1 LM,NOLAN,2901.5,79.813,3.406,9.289,25.351286304979084,3.871,2,0.121
1979,1979,4,A1 LM,NOLAN,2902.0,88.5,5.345,9.743,33.72873086588689,4.004,2,0.103
1980,1980,4,A1 LM,NOLAN,2902.5,85.18799999999997,5.84,10.127,39.62780342554397,3.775,2,0.086
1981,1981,4,A1 LM,NOLAN,2903.0,74.188,4.279,8.905,38.904514499428046,4.148,2,0.069
1982,1982,4,A1 LM,NOLAN,2903.5,74.188,4.279,8.905,38.904514499428046,4.148,2,0.069
1983,1983,5,A1 LM,NOLAN,2904.0,55.40600000000001,2.334,6.504,30.060763026282324,4.258,2,0.052000000000000005
1984,1984,6,A1 LM,NOLAN,2904.5,47.875,0.446,4.388,22.490546058357804,4.797,2,0.034
1985,1985,8,A1 LM,NOLAN,2905.0,58.219,1.984,5.926,21.57744409152667,4.113,2,0.017
1986,1986,8,A1 LM,NOLAN,2905.5,79.25,1.088,17.369,21.97859872784824,3.49,1,1.0
1987,1987,3,B1 SH,NOLAN,2906.0,93.125,0.0,27.246,21.281390459827122,3.057,1,0.971
1988,1988,3,B1 SH,NOLAN,2906.5,94.25,1.395,27.267,19.860949173573715,2.682,1,0.941
1989,1989,3,B1 SH,NOLAN,2907.0,84.875,0.8079999999999999,20.627,16.749428760264372,3.076,1,0.912
1990,1990,3,B1 SH,NOLAN,2907.5,77.125,2.991,14.587,13.677288255958494,3.299,1,0.882
1991,1991,3,B1 SH,NOLAN,2908.0,70.563,4.263,13.462,13.677288255958494,3.611,1,0.853
1992,1992,3,B1 SH,NOLAN,2908.5,61.813,5.689,12.719,14.52111617587742,3.256,1,0.8240000000000001
1993,1993,2,B1 SH,NOLAN,2909.0,62.188,5.641,12.67,14.52111617587742,3.354,1,0.794
1994,1994,2,B1 SH,NOLAN,2909.5,62.563,5.791,11.446,13.740419750125149,3.25,1,0.765
1995,1995,2,B1 SH,NOLAN,2910.0,74.5,5.529,11.073,12.882495516931343,3.342,1,0.735
1996,1996,2,B1 SH,NOLAN,2910.5,84.625,5.4460000000000015,13.499,11.641260294104908,3.15,1,0.706
1997,1997,3,B1 SH,NOLAN,2911.0,94.25,4.813,17.55,11.220184543019636,3.029,1,0.6759999999999999
1998,1998,3,B1 SH,NOLAN,2911.5,101.0,6.4289999999999985,21.452,11.534532578210923,2.844,1,0.647
1999,1999,3,B1 SH,NOLAN,2912.0,97.75,5.759,23.636,12.02264434617413,2.75,1,0.618
2000,2000,3,B1 SH,NOLAN,2912.5,90.06299999999997,5.239,21.519,12.647363474711517,2.699,1,0.588
2001,2001,2,B1 SH,NOLAN,2913.0,79.625,3.499,17.839000000000006,13.995873225726179,2.885,1,0.5589999999999999
2002,2002,2,B1 SH,NOLAN,2913.5,73.813,4.323,12.376,15.922087270511692,3.262,1,0.529
2003,2003,2,B1 SH,NOLAN,2914.0,77.438,4.629,9.483,18.706821403658008,3.418,1,0.5
2004,2004,2,B1 SH,NOLAN,2914.5,72.625,3.464,7.522,23.01441817408509,3.373,1,0.471
2005,2005,2,B1 SH,NOLAN,2915.0,69.813,2.422,7.393,27.039583641088434,3.232,1,0.441
2006,2006,2,B1 SH,NOLAN,2915.5,65.438,1.631,7.403,28.575905433749465,3.2310000000000003,1,0.412
2007,2007,2,B1 SH,NOLAN,2916.0,65.875,1.158,7.386,27.415741719278834,3.3560000000000003,1,0.382
2008,2008,2,B1 SH,NOLAN,2916.5,67.25,0.916,7.483,24.322040090738145,3.398,1,0.353
2009,2009,2,B1 SH,NOLAN,2917.0,67.875,0.58,8.404,21.086281499332898,3.3480000000000003,1,0.324
2010,2010,2,B1 SH,NOLAN,2917.5,75.0,0.8959999999999999,8.381,17.6197604641163,3.3480000000000003,1,0.294
2011,2011,2,B1 SH,NOLAN,2918.0,80.938,1.247,9.3,14.321878992735432,3.457,1,0.265
2012,2012,2,B1 SH,NOLAN,2918.5,86.75,2.513,11.255999999999998,12.589254117941675,3.2230000000000003,1,0.235
2013,2013,2,B1 SH,NOLAN,2919.0,92.125,1.859,15.28,11.37627285823431,2.879,1,0.206
2014,2014,2,B1 SH,NOLAN,2919.5,95.0,2.565,16.331,10.18591388054117,2.732,1,0.17600000000000002
2015,2015,2,B1 SH,NOLAN,2920.0,98.625,2.98,17.43,9.908319448927676,3.008,1,0.147
2016,2016,2,B1 SH,NOLAN,2920.5,97.5,6.042000000000002,19.691,10.864256236170656,3.213,1,0.118
2017,2017,3,B1 SH,NOLAN,2921.0,92.813,5.9129999999999985,24.702,11.37627285823431,2.959,1,0.08800000000000001
2018,2018,3,B1 SH,NOLAN,2921.5,72.375,5.425,24.214,12.647363474711517,2.805,1,0.059
2019,2019,8,B1 LM,NOLAN,2922.0,48.28100000000001,3.01,19.402,15.559656316050742,2.906,1,0.029
2020,2020,8,B1 LM,NOLAN,2922.5,27.25,2.861,13.545,18.281002161427416,3.5610000000000004,2,1.0
2021,2021,8,B1 LM,NOLAN,2923.0,19.875,2.844,9.412,22.3872113856834,3.807,2,0.95
2022,2022,8,B1 LM,NOLAN,2923.5,16.906,2.21,7.409,34.04081897010008,3.805,2,0.9
2023,2023,8,B1 LM,NOLAN,2924.0,18.391,1.4369999999999998,6.18,48.97788193684459,4.0939999999999985,2,0.85
2024,2024,6,B1 LM,NOLAN,2924.5,21.719,1.495,5.097,64.56542290346556,4.418,2,0.8
2025,2025,6,B1 LM,NOLAN,2925.0,25.75,1.218,4.592,83.56030182312479,4.758,2,0.75
2026,2026,8,B1 LM,NOLAN,2925.5,26.438,1.619,4.192,96.38290236239705,5.1560000000000015,2,0.7
2027,2027,8,B1 LM,NOLAN,2926.0,28.031,1.547,4.459,87.4983775227436,5.051,2,0.65
2028,2028,8,B1 LM,NOLAN,2926.5,28.875,0.892,4.723,77.26805850957025,5.047,2,0.6
2029,2029,8,B1 LM,NOLAN,2927.0,33.031,0.322,5.977,71.77942912713615,4.4060000000000015,2,0.55
2030,2030,8,B1 LM,NOLAN,2927.5,34.469,1.558,6.645,68.86522963442762,3.904,2,0.5
2031,2031,5,B1 LM,NOLAN,2928.0,36.875,2.585,6.643,69.18309709189366,3.609,2,0.45
2032,2032,5,B1 LM,NOLAN,2928.5,38.688,1.968,6.138,73.45138681571152,3.785,2,0.4
2033,2033,5,B1 LM,NOLAN,2929.0,42.625,0.845,5.0139999999999985,76.20790100254119,4.312,2,0.35
2034,2034,5,B1 LM,NOLAN,2929.5,42.03100000000001,0.339,3.713,75.16228940182053,4.598,2,0.3
2035,2035,6,B1 LM,NOLAN,2930.0,37.5,0.3,2.873,72.11074791828997,4.875,2,0.25
2036,2036,6,B1 LM,NOLAN,2930.5,33.281,0.546,2.774,68.86522963442762,4.141,2,0.2
2037,2037,8,B1 LM,NOLAN,2931.0,38.594,0.7,3.841,61.09420249055721,3.826,2,0.15
2038,2038,8,B1 LM,NOLAN,2931.5,52.688,0.82,4.99,49.43106869868354,3.2910000000000004,2,0.1
2039,2039,2,B2 SH,NOLAN,2932.0,63.938,1.615,6.93,36.643757464783334,3.393,2,0.05
2040,2040,2,B2 SH,NOLAN,2932.5,74.0,3.299,9.299,27.66941645411511,3.18,1,1.0
2041,2041,2,B2 SH,NOLAN,2933.0,79.813,4.893,12.49,22.490546058357804,3.08,1,0.955
2042,2042,2,B2 SH,NOLAN,2933.5,91.25,6.112,15.422,20.23019178678272,2.992,1,0.909
2043,2043,2,B2 SH,NOLAN,2934.0,98.25,5.027,15.822,19.31968317016924,3.082,1,0.8640000000000001
2044,2044,2,B2 SH,NOLAN,2934.5,98.625,3.709,13.82,17.6197604641163,3.443,1,0.818
2045,2045,2,B2 SH,NOLAN,2935.0,86.5,2.6860000000000004,10.4,15.417004529495584,3.684,1,0.773
2046,2046,2,B2 SH,NOLAN,2935.5,77.313,2.959,8.613999999999999,13.614446824659511,3.77,1,0.727
2047,2047,3,B2 SH,NOLAN,2936.0,71.938,4.279,8.905,12.359474334445107,3.754,1,0.682
2048,2048,3,B2 SH,NOLAN,2936.5,75.75,5.234,12.491,11.748975549395297,3.5980000000000003,1,0.636
2049,2049,3,B2 SH,NOLAN,2937.0,83.56299999999997,6.867000000000001,17.206,11.748975549395297,3.342,1,0.591
2050,2050,3,B2 SH,NOLAN,2937.5,93.813,7.596,20.333,11.967405313072444,3.08,1,0.545
2051,2051,3,B2 SH,NOLAN,2938.0,99.5,7.612999999999999,18.754,11.912420080273744,3.023,1,0.5
2052,2052,3,B2 SH,NOLAN,2938.5,90.813,5.035,16.059,11.587773561551263,3.1,1,0.455
2053,2053,3,B2 SH,NOLAN,2939.0,79.813,4.1160000000000005,13.315,11.694993910198711,3.309,1,0.409
2054,2054,2,B2 SH,NOLAN,2939.5,73.313,3.499,12.809,11.748975549395297,3.3160000000000003,1,0.364
2055,2055,1,B2 SH,NOLAN,2940.0,67.625,3.858,10.888,12.416523075924113,3.494,1,0.318
2056,2056,1,B2 SH,NOLAN,2940.5,68.063,3.0460000000000003,9.502,14.190575216890926,3.527,1,0.273
2057,2057,1,B2 SH,NOLAN,2941.0,67.625,2.454,8.337,15.631476426409538,3.574,1,0.227
2058,2058,1,B2 SH,NOLAN,2941.5,73.688,3.569,9.908,15.631476426409538,3.209,1,0.182
2059,2059,3,B2 SH,NOLAN,2942.0,79.5,2.096,20.658,17.78279410038923,2.682,1,0.136
2060,2060,3,B2 SH,NOLAN,2942.5,82.5,-0.258,26.186,20.701413487910425,2.498,1,0.091
2061,2061,3,B2 SH,NOLAN,2943.0,78.75,-3.639,26.344,20.892961308540396,2.648,1,0.045
2062,2062,3,B2 SH,NOLAN,2943.5,60.25,-5.0539999999999985,17.847,20.044720273651603,4.438,2,1.0
2063,2063,8,B2 LM,NOLAN,2944.0,37.125,-1.233,11.731,19.054607179632473,5.324,2,0.958
2064,2064,8,B2 LM,NOLAN,2944.5,20.75,2.222,9.936,17.701089583174213,5.52,2,0.917
2065,2065,8,B2 LM,NOLAN,2945.0,14.414,1.528,11.411,20.606299132700006,5.152,2,0.875
2066,2066,8,B2 LM,NOLAN,2945.5,14.117,-0.348,12.505999999999998,27.66941645411511,5.023,2,0.833
2067,2067,8,B2 LM,NOLAN,2946.0,15.938,-0.907,10.917,33.11311214825911,4.644,2,0.792
2068,2068,8,B2 LM,NOLAN,2946.5,16.797,-0.693,9.19,36.14098626396135,5.152,2,0.75
2069,2069,8,B2 LM,NOLAN,2947.0,18.25,0.198,7.566,38.904514499428046,4.918,2,0.708
2070,2070,8,B2 LM,NOLAN,2947.5,18.813,0.198,7.566,39.62780342554397,4.918,2,0.667
2071,2071,8,B2 LM,NOLAN,2948.0,22.641,1.626,6.48,40.179081084894,4.731,2,0.625
2072,2072,8,B2 LM,NOLAN,2948.5,28.969,3.5410000000000004,5.541,41.30475019901613,4.059,2,0.583
2073,2073,8,B2 LM,NOLAN,2949.0,30.5,4.4860000000000015,4.8889999999999985,42.26686142656028,4.16,2,0.542
2074,2074,8,B2 LM,NOLAN,2949.5,28.75,3.868,5.067,42.85485203974394,4.394,2,0.5
2075,2075,8,B2 LM,NOLAN,2950.0,23.406,2.603,6.087999999999999,44.05548635065534,4.926,2,0.458
2076,2076,8,B2 LM,NOLAN,2950.5,20.359,1.714,6.685,45.28975799036207,5.144,2,0.417
2077,2077,8,B2 LM,NOLAN,2951.0,16.828,1.235,6.089,47.86300923226383,5.4060000000000015,2,0.375
2078,2078,8,B2 LM,NOLAN,2951.5,19.484,1.365,4.739,51.05049999754065,5.324,2,0.333
2079,2079,6,B2 LM,NOLAN,2952.0,23.141,1.311,3.767,55.71857489319299,5.41,2,0.292
2080,2080,6,B2 LM,NOLAN,2952.5,26.719,-0.026,4.372,62.517269277568616,4.977,2,0.25
2081,2081,6,B2 LM,NOLAN,2953.0,26.688,-0.705,4.6110000000000015,65.16283940608427,5.129,2,0.208
2082,2082,6,B2 LM,NOLAN,2953.5,25.75,-0.482,4.144,58.07644175213118,5.184,2,0.16699999999999998
2083,2083,8,B2 LM,NOLAN,2954.0,32.906,0.03,3.632,47.64309868054161,5.223,2,0.125
2084,2084,3,B3 SH,NOLAN,2954.5,55.469,1.023,4.397,38.904514499428046,4.762,2,0.083
2085,2085,3,B3 SH,NOLAN,2955.0,81.375,2.505,6.675,30.338911841942704,4.004,2,0.042
2086,2086,2,B3 SH,NOLAN,2955.5,98.563,4.586,10.013,23.76840286624876,3.711,1,1.0
2087,2087,2,B3 SH,NOLAN,2956.0,102.375,5.74,12.424,19.31968317016924,3.527,1,0.962
2088,2088,2,B3 SH,NOLAN,2956.5,102.188,6.5520000000000005,13.809,15.922087270511692,3.486,1,0.923
2089,2089,2,B3 SH,NOLAN,2957.0,101.25,5.038,13.663,14.256075936021887,2.959,1,0.885
2090,2090,2,B3 SH,NOLAN,2957.5,102.875,3.579,13.462,13.931568029453036,2.713,1,0.846
2091,2091,2,B3 SH,NOLAN,2958.0,103.25,2.959,13.643,13.931568029453036,2.947,1,0.8079999999999999
2092,2092,2,B3 SH,NOLAN,2958.5,100.688,2.847,12.73,14.256075936021887,3.074,1,0.769
2093,2093,2,B3 SH,NOLAN,2959.0,95.063,2.977,12.404000000000002,15.135612484362087,3.424,1,0.731
2094,2094,2,B3 SH,NOLAN,2959.5,89.0,3.2230000000000003,11.621,16.368165214278086,3.369,1,0.6920000000000001
2095,2095,2,B3 SH,NOLAN,2960.0,89.125,2.792,11.417,17.701089583174213,3.596,1,0.654
2096,2096,2,B3 SH,NOLAN,2960.5,83.06299999999997,2.1,10.498,19.230917289101587,3.648,1,0.615
2097,2097,2,B3 SH,NOLAN,2961.0,76.563,1.783,10.18,20.137242498623895,3.51,1,0.5770000000000001
2098,2098,2,B3 SH,NOLAN,2961.5,73.25,1.856,10.254,20.32357010936222,3.242,1,0.5379999999999999
2099,2099,2,B3 SH,NOLAN,2962.0,79.438,2.849,11.018,20.417379446695286,3.176,1,0.5
2100,2100,2,B3 SH,NOLAN,2962.5,89.0,3.64,11.692,20.23019178678272,3.17,1,0.462
2101,2101,2,B3 SH,NOLAN,2963.0,85.5,3.638,12.036,19.14255925021084,3.131,1,0.423
2102,2102,2,B3 SH,NOLAN,2963.5,80.5,3.192,11.701,17.060823890031234,3.123,1,0.385
2103,2103,2,B3 SH,NOLAN,2964.0,73.375,3.028,11.425,14.723125024327194,3.065,1,0.34600000000000003
2104,2104,2,B3 SH,NOLAN,2964.5,74.75,3.842,11.783,12.359474334445107,2.984,1,0.308
2105,2105,2,B3 SH,NOLAN,2965.0,69.063,4.388,12.897,10.616955571987253,2.895,1,0.269
2106,2106,2,B3 SH,NOLAN,2965.5,68.375,5.143,13.997,9.50604793656281,2.889,1,0.231
2107,2107,2,B3 SH,NOLAN,2966.0,68.313,4.295,14.406,8.830799004185629,3.09,1,0.192
2108,2108,2,B3 SH,NOLAN,2966.5,76.813,5.523,17.230999999999998,8.394599865193978,3.201,1,0.154
2109,2109,2,B3 SH,NOLAN,2967.0,89.875,6.978,20.171,8.590135215053959,3.08,1,0.115
2110,2110,3,B3 SH,NOLAN,2967.5,92.75,8.101,20.61,8.749837752274363,3.143,1,0.077
2111,2111,3,B3 SH,NOLAN,2968.0,84.875,5.888,17.256,8.590135215053959,3.512,1,0.038
2112,2112,5,B3 LM,NOLAN,2968.5,58.375,3.841,13.151,8.394599865193978,4.285,2,1.0
2113,2113,5,B3 LM,NOLAN,2969.0,37.969,3.483,12.337,8.590135215053959,4.543,2,0.917
2114,2114,8,B3 LM,NOLAN,2969.5,21.266,3.2060000000000004,13.2,9.120108393559097,4.551,2,0.833
2115,2115,8,B3 LM,NOLAN,2970.0,17.641,1.941,14.220999999999998,10.616955571987253,4.7189999999999985,2,0.75
2116,2116,8,B3 LM,NOLAN,2970.5,15.586,1.257,13.538,12.473835142429426,4.6560000000000015,2,0.667
2117,2117,8,B3 LM,NOLAN,2971.0,15.0,1.3159999999999998,12.112,14.060475241299143,4.336,2,0.583
2118,2118,8,B3 LM,NOLAN,2971.5,13.617,1.367,11.133,15.559656316050742,4.441,2,0.5
2119,2119,8,B3 LM,NOLAN,2972.0,16.25,0.521,9.831,17.701089583174213,4.547,2,0.417
2120,2120,8,B3 LM,NOLAN,2972.5,18.781,-0.205,8.994,17.864875748520507,4.711,2,0.333
2121,2121,8,B3 LM,NOLAN,2973.0,23.219,-0.073,7.641,15.995580286146687,4.582,2,0.25
2122,2122,8,B3 LM,NOLAN,2973.5,28.328000000000007,2.51,8.281,13.489628825916533,3.936,2,0.16699999999999998
2123,2123,8,B3 LM,NOLAN,2974.0,45.063,4.381,11.293,11.641260294104908,3.3280000000000003,2,0.083
2124,2124,2,B4 SH,NOLAN,2974.5,65.125,5.516,14.943,11.117317272815914,2.809,1,1.0
2125,2125,2,B4 SH,NOLAN,2975.0,83.93799999999997,3.957,16.355,11.271974561755105,2.709,1,0.958
2126,2126,2,B4 SH,NOLAN,2975.5,82.56299999999997,2.854,14.334,10.71519305237606,2.9360000000000004,1,0.917
2127,2127,2,B4 SH,NOLAN,2976.0,75.5,1.497,11.491,9.68277856261249,3.275,1,0.875
2128,2128,2,B4 SH,NOLAN,2976.5,66.0,1.604,9.773,8.830799004185629,3.52,1,0.833
2129,2129,2,B4 SH,NOLAN,2977.0,67.313,1.75,9.236,8.830799004185629,3.4,1,0.792
2130,2130,2,B4 SH,NOLAN,2977.5,71.5,1.75,9.236,10.32761405761397,3.4,1,0.75
2131,2131,2,B4 SH,NOLAN,2978.0,81.25,2.9960000000000004,10.481,13.427649611378628,3.3160000000000003,1,0.708
2132,2132,2,B4 SH,NOLAN,2978.5,90.375,4.566,11.595999999999998,16.90440931643263,3.147,1,0.667
2133,2133,2,B4 SH,NOLAN,2979.0,92.813,5.4129999999999985,12.898,19.58844673505989,3.184,1,0.625
2134,2134,2,B4 SH,NOLAN,2979.5,87.125,4.698,12.294,20.892961308540396,3.109,1,0.583
2135,2135,2,B4 SH,NOLAN,2980.0,77.563,2.914,10.856,20.701413487910425,3.238,1,0.542
2136,2136,2,B4 SH,NOLAN,2980.5,73.375,1.93,8.959,20.417379446695286,3.3360000000000003,1,0.5
2137,2137,2,B4 SH,NOLAN,2981.0,73.438,1.241,8.036,21.183611352485013,3.3710000000000004,1,0.458
